기관 명,모델명,시리얼,불법주정차 감지수,5분이상 주정차 차량 감지수,동작여부,등록일시
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 16:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 16:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 17:19:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 17:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 17:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 17:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 17:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 17:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 18:19:44","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-15 18:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 18:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 18:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 18:59:44","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-15 18:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","1","0Y","2022-03-15 19:19:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 19:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 19:39:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 19:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 19:59:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 19:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 20:19:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 20:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 20:39:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 20:39:44","",""
